resume_text,job_description,label
"Java, Kubernetes, React, Data Analysis, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, Docker, Data Analysis, C++, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"CSS, AWS, Node.js, Azure, HTML, Git, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, React, Git, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, Kubernetes, Node.js, Azure","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Docker, CSS, Node.js, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, Azure, C++, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, Python, AWS, React, HTML, Node.js, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"C++, Git, React, Node.js, AWS, Machine Learning, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, SQL, Java, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, Data Analysis, JavaScript, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, Kubernetes, Linux, Deep Learning, Machine Learning, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Kubernetes, CSS, Docker, Python, AWS, JavaScript, Machine Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"AWS, React, Data Analysis, HTML, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Git, SQL, Linux, Kubernetes, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Python, React, Node.js, HTML, Deep Learning, SQL, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, Python, Deep Learning, Java, Azure, CSS, Linux","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Docker, CSS, JavaScript, Data Analysis, Linux, AWS, React","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, React, Kubernetes, Data Analysis, C++, SQL, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, HTML, Machine Learning, Kubernetes, Deep Learning, Java, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Docker, React, Node.js, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Kubernetes, HTML, Machine Learning, Java, Docker, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, C++, AWS, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"SQL, Deep Learning, Linux, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"React, Java, JavaScript, Machine Learning, Kubernetes, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Linux, Deep Learning, HTML, AWS, React, JavaScript, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Docker, SQL, AWS, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, C++, SQL, Python, AWS, HTML, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Python, Deep Learning, SQL, AWS, Data Analysis, Java, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, CSS, Deep Learning, Python, AWS, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, Docker, Data Analysis, React, HTML, JavaScript, SQL","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, Data Analysis, AWS, HTML, SQL, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, Deep Learning, Linux, Azure","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, Machine Learning, SQL, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, SQL, Machine Learning, Java, Deep Learning, Azure, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Git, Deep Learning, Machine Learning, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Python, AWS, JavaScript, React, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, CSS, Kubernetes, JavaScript, React, AWS, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"HTML, AWS, Azure, CSS, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, CSS, Java, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Azure, Machine Learning, JavaScript, Data Analysis, SQL, React, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Docker, Data Analysis, C++, Deep Learning, Kubernetes, Machine Learning, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Java, HTML, Kubernetes, Machine Learning, Azure, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, Python, Deep Learning, JavaScript, Data Analysis, Java, React","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Machine Learning, Linux, Docker, CSS, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Kubernetes, C++, Git, Python, Java, Linux","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"C++, SQL, Linux, React","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"JavaScript, AWS, CSS, Git, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Data Analysis, Git, AWS, SQL, HTML, Deep Learning, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"CSS, AWS, JavaScript, Data Analysis, Azure, HTML, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, AWS, Java, Python","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, Python, CSS, Git","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, React, Node.js, Python, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, Machine Learning, Data Analysis, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"React, Git, Node.js, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"SQL, JavaScript, C++, Git, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Azure, Data Analysis, Docker, Linux, Node.js, Deep Learning, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Azure, HTML, Java, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"HTML, Node.js, SQL, C++, Git, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Kubernetes, AWS, Deep Learning, JavaScript, Java, Docker, Data Analysis","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Kubernetes, CSS, Node.js, React, Docker, C++","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"CSS, JavaScript, Data Analysis, Docker, SQL, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Git, Azure, Data Analysis, Docker, Machine Learning, JavaScript, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, HTML, Java, CSS, AWS, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, React, AWS, C++, SQL, Java","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, React, Java, JavaScript, Python, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Data Analysis, Node.js, Linux, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, Git, Azure, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, Python, Data Analysis, Docker, Azure, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Git, Deep Learning, HTML, Azure, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Azure, Node.js, JavaScript, React, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Git, Machine Learning, HTML, SQL, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Docker, C++, Azure, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, CSS, Java, React, Machine Learning, Git, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, Node.js, Linux, Kubernetes, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, Java, Azure, JavaScript, C++, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Git, Machine Learning, Kubernetes, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, Node.js, Data Analysis, React, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"AWS, Kubernetes, Azure, C++, Python, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, Docker, Deep Learning, SQL, Python, Node.js, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"React, Kubernetes, Data Analysis, CSS, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"AWS, Python, Git, Java, React, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"AWS, Docker, Linux, Deep Learning, Kubernetes, Machine Learning, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, JavaScript, React, Kubernetes, Machine Learning, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Java, Node.js, C++, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, C++, Machine Learning, Linux, CSS, Java, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, Deep Learning, HTML, SQL, Python","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"CSS, Java, Git, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Java, Deep Learning, JavaScript, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, Data Analysis, AWS, Java, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, Machine Learning, Data Analysis, Docker, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Python, React, Machine Learning, Data Analysis, AWS, JavaScript, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Kubernetes, JavaScript, Linux, Git, Deep Learning, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Machine Learning, React, AWS, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, Azure, AWS, C++, HTML, Docker, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Deep Learning, Kubernetes, Node.js, Java, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Git, HTML, Machine Learning, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, Git, C++, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Kubernetes, AWS, Python, JavaScript, Java, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Docker, CSS, SQL, Deep Learning, Linux, Machine Learning, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, HTML, Node.js, Docker","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Data Analysis, JavaScript, Node.js, React, Azure, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, React, Node.js, HTML, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, JavaScript, Node.js, Java, Linux, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"SQL, Java, AWS, Data Analysis, CSS, Deep Learning, Python","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"HTML, Deep Learning, JavaScript, Python, Kubernetes, SQL, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"CSS, C++, Linux, AWS, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Python, Kubernetes, Machine Learning, Docker, JavaScript, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"CSS, Azure, C++, Kubernetes, Machine Learning, AWS, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"AWS, Node.js, Python, Deep Learning, React, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Machine Learning, React, Data Analysis, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Python, Machine Learning, SQL, Azure, Git, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, Docker, Node.js, JavaScript, Deep Learning, Kubernetes, React","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Linux, CSS, Docker, Node.js, React, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Docker, Java, Kubernetes, React, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, JavaScript, Deep Learning, CSS, Machine Learning, Git, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, HTML, Azure, Docker, Node.js, Java, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, CSS, Python, Node.js, C++, Git, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Python, Machine Learning, Java, SQL, Deep Learning, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Kubernetes, C++, Deep Learning, Linux, JavaScript, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
